gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
ENSG00000066279,False,ASPM,NCBITaxon:9606,gene,4404.0,True,50.0,0.027224846072055588,0.42711931515796714,12.922099721666434
ENSG00000229989,False,MIR181A1HG,NCBITaxon:9606,gene,15377.0,True,2438.0,0.09505823298138029,0.13473593807883483,1.1613320244036638
ENSG00000162702,False,ZNF281,NCBITaxon:9606,gene,65486.0,True,1801.0,0.404824311960634,0.7687028251638395,1.273252812956689
ENSG00000118193,False,KIF14,NCBITaxon:9606,gene,1131.0,True,512.0,0.0069916668727281715,0.02046878720576962,2.371974678247701
ENSG00000134369,False,NAV1,NCBITaxon:9606,gene,5897.0,True,2043.0,0.036454340891669344,0.053992747116223906,1.2247073874877874
ENSG00000077152,False,UBE2T,NCBITaxon:9606,gene,3805.0,True,1997.0,0.023521920822927228,0.03527072996463173,1.233540408360859
ENSG00000159388,False,BTG2,NCBITaxon:9606,gene,341881.0,True,1215.0,2.1134554041690365,10.332886710604711,1.4999641304306144
ENSG00000158615,False,PPP1R15B,NCBITaxon:9606,gene,58975.0,True,1627.0,0.36457431814247915,0.7009280836009332,1.3227869128647614
ENSG00000133069,False,TMCC2,NCBITaxon:9606,gene,916.0,True,684.0,0.005662570163942534,0.01411208425740015,2.0260660834670388
ENSG00000263961,False,RHEX,NCBITaxon:9606,gene,3037.0,True,991.0,0.018774263742241785,0.0376970170002718,1.6426426742202314
ENSG00000266028,False,SRGAP2,NCBITaxon:9606,gene,32780.0,True,2723.0,0.20264088425113128,0.2979509023339409,1.1271265609295391
ENSG00000162889,False,MAPKAPK2,NCBITaxon:9606,gene,50365.0,True,2474.0,0.3113486313394822,0.5055045108127609,1.1570192183343022
ENSG00000136634,False,IL10,NCBITaxon:9606,gene,1511.0,True,547.0,0.009340768032442324,0.026315573397519467,2.281572797736387
ENSG00000162894,False,FCMR,NCBITaxon:9606,gene,74574.0,True,2628.0,0.4610049207487451,0.8083740969198239,1.1375344386858484
ENSG00000196352,False,CD55,NCBITaxon:9606,gene,198107.0,True,1628.0,1.22466679854603,3.7887646404963293,1.3227264196332276
ENSG00000203710,False,CR1,NCBITaxon:9606,gene,31011.0,True,1500.0,0.19170520016814618,0.3390393973749956,1.3668084179295452
ENSG00000203709,False,MIR29B2CHG,NCBITaxon:9606,gene,22382.0,True,2643.0,0.13836205830716353,0.19500862626790594,1.13638441156357
ENSG00000123689,False,G0S2,NCBITaxon:9606,gene,1061635.0,True,58.0,6.562863183402982,491.0149029401048,11.485581115174258
ENSG00000153363,False,LINC00467,NCBITaxon:9606,gene,9724.0,True,2131.0,0.06011226230805371,0.08824928049874078,1.2070621774949601
ENSG00000117650,False,NEK2,NCBITaxon:9606,gene,434.0,True,697.0,0.0026829207981998466,0.006446688132475138,2.0122430204893913
ENSG00000143476,False,DTL,NCBITaxon:9606,gene,960.0,True,616.0,0.005934571350856804,0.015617309344554499,2.137466451330068
ENSG00000162772,False,ATF3,NCBITaxon:9606,gene,22797.0,True,844.0,0.14092752404737766,0.3128668189530327,1.7870610621627783
ENSG00000123685,False,BATF3,NCBITaxon:9606,gene,23992.0,True,593.0,0.14831482901016296,0.40517071655681275,2.187280111740413
ENSG00000117724,False,CENPF,NCBITaxon:9606,gene,9647.0,True,55.0,0.05963626023095373,0.8932431334578814,11.96525808970281
ENSG00000186205,False,MTARC1,NCBITaxon:9606,gene,13695.0,True,1703.0,0.08466036942706659,0.13434206982248784,1.2998297527839624
ENSG00000136630,False,HLX,NCBITaxon:9606,gene,10641.0,True,1944.0,0.06578101431715339,0.09975720174978973,1.2449761720850172
ENSG00000187554,False,TLR5,NCBITaxon:9606,gene,20542.0,True,1755.0,0.12698746321802132,0.20106837491008148,1.285358253674241
ENSG00000163041,False,H3-3A,NCBITaxon:9606,gene,2025803.0,True,2682.0,12.523200464874757,136.96694502856414,1.131324966775803
ENSG00000143776,False,CDC42BPA,NCBITaxon:9606,gene,1710.0,True,2990.0,0.010570955218713683,0.014403316373805774,1.1037063021455162
ENSG00000181218,False,H2AW,NCBITaxon:9606,gene,17828.0,True,2247.0,0.11020993546153655,0.160204603466763,1.1888239267842056
ENSG00000116574,False,RHOU,NCBITaxon:9606,gene,21393.0,True,1459.0,0.13224821344674959,0.22603323361792602,1.3832492922161694
ENSG00000233461,False,RP11-295G20.2,NCBITaxon:9606,gene,12984.0,True,1978.0,0.08026507752033828,0.12139882564909596,1.238010946973827
ENSG00000183780,False,SLC35F3,NCBITaxon:9606,gene,1815.0,True,2426.0,0.011220048960213645,0.01610155357614045,1.1629503320583345
ENSG00000168264,False,IRF2BP2,NCBITaxon:9606,gene,194207.0,True,1620.0,1.2005576024331743,3.677678515508805,1.3247609075962972
ENSG00000143669,False,LYST,NCBITaxon:9606,gene,226058.0,True,1401.0,1.39745555253332,4.970098185032985,1.4052589283000163
ENSG00000116962,False,NID1,NCBITaxon:9606,gene,10520.0,True,1909.0,0.06503301105313915,0.09902049741734459,1.2502260004926156
ENSG00000233355,False,CHRM3-AS2,NCBITaxon:9606,gene,19084.0,True,2327.0,0.11797433297890754,0.17022791262177245,1.1770143071680281
ENSG00000054277,False,OPN3,NCBITaxon:9606,gene,18552.0,True,2930.0,0.11468559135530773,0.15566200496514776,1.108775015328167
ENSG00000203668,False,CHML,NCBITaxon:9606,gene,28436.0,True,1875.0,0.17578694888850424,0.28256969963098255,1.2573285674427928
ENSG00000174371,False,EXO1,NCBITaxon:9606,gene,338.0,True,2503.0,0.002089463663114166,0.002839300466001905,1.1528386800102923
ENSG00000143702,False,CEP170,NCBITaxon:9606,gene,50540.0,True,2947.0,0.3124304542419821,0.4860800358710015,1.1078787970890613
ENSG00000162852,False,CNST,NCBITaxon:9606,gene,38663.0,True,1800.0,0.23900867931060063,0.4061633836651404,1.2733996427388543
ENSG00000162711,False,NLRP3,NCBITaxon:9606,gene,168580.0,True,184.0,1.0421354565910832,11.170012949366019,5.009744746984946
ENSG00000162722,False,TRIM58,NCBITaxon:9606,gene,5095.0,True,419.0,0.03149650107564106,0.10184359419038239,2.671801284056283
ENSG00000189292,False,ALKAL2,NCBITaxon:9606,gene,731.0,True,2949.0,0.00451892880987117,0.006118189345153055,1.1077152995425685
ENSG00000130508,False,PXDN,NCBITaxon:9606,gene,220.0,True,2057.0,0.001360005934571351,0.0019145342179261885,1.2215511272494717
ENSG00000134326,False,CMPK2,NCBITaxon:9606,gene,13047.0,True,1735.0,0.08065453376523825,0.12726458026845094,1.2916117391669384
ENSG00000134321,False,RSAD2,NCBITaxon:9606,gene,13508.0,True,899.0,0.08350436438268094,0.17520708101309102,1.7182883485773552
ENSG00000235576,False,LINC01871,NCBITaxon:9606,gene,48960.0,True,1088.0,0.302663138893697,0.6667755464462753,1.5794154170804333
ENSG00000115738,False,ID2,NCBITaxon:9606,gene,484696.0,True,762.0,2.9963156202863432,23.226336084950546,1.921253125049491
ENSG00000151693,False,ASAP2,NCBITaxon:9606,gene,2800.0,True,1713.0,0.01730916643999901,0.02746941101468158,1.2957346589568348
ENSG00000134317,False,GRHL1,NCBITaxon:9606,gene,885.0,True,2689.0,0.005470932964071116,0.007604694672618556,1.1308664208409482
ENSG00000172059,False,KLF11,NCBITaxon:9606,gene,29929.0,True,2926.0,0.185016443708118,0.2641249411563066,1.1089279552482794
ENSG00000171848,False,RRM2,NCBITaxon:9606,gene,4025.0,True,101.0,0.02488192675749858,0.27780673111157017,7.7231974459638355
ENSG00000115758,False,ODC1,NCBITaxon:9606,gene,61006.0,True,736.0,0.3771296456566356,1.0760731986735967,1.9473582284060122
ENSG00000243819,False,RN7SL832P,NCBITaxon:9606,gene,1294.0,True,2267.0,0.0079993076333424,0.011718680389968648,1.1859696752677462
ENSG00000143870,False,PDIA6,NCBITaxon:9606,gene,140200.0,True,1069.0,0.8666946910313791,2.684256624303159,1.5876261812172994
ENSG00000224184,False,MIR3681HG,NCBITaxon:9606,gene,264.0,True,2198.0,0.001632007121485621,0.0022722696174027807,1.1967324515333118
ENSG00000197872,False,CYRIA,NCBITaxon:9606,gene,82990.0,True,939.0,0.5130313295912564,1.3734879419723534,1.6841534152200996
ENSG00000163029,False,SMC6,NCBITaxon:9606,gene,36207.0,True,1835.0,0.22382606760465865,0.374442422372512,1.2649473650230465
ENSG00000143878,False,RHOB,NCBITaxon:9606,gene,78888.0,True,486.0,0.4876734007566578,1.878689321792337,2.460552679524853
ENSG00000218819,False,TDRD15,NCBITaxon:9606,gene,184.0,True,2677.0,0.0011374595089142206,0.0014699944205433875,1.1324360975252792
ENSG00000115129,False,TP53I3,NCBITaxon:9606,gene,11353.0,True,2782.0,0.07018248806903885,0.0959318151428566,1.120955557901965
ENSG00000084733,False,RAB10,NCBITaxon:9606,gene,113827.0,True,2119.0,0.7036608887020598,1.511268905878676,1.2081366505277975
ENSG00000115155,False,OTOF,NCBITaxon:9606,gene,1021.0,True,1099.0,0.0063116639054424965,0.012206473613573843,1.569172857522112
ENSG00000115163,False,CENPA,NCBITaxon:9606,gene,700.0,True,556.0,0.004327291609999753,0.011949400640894364,2.2636113180706334
ENSG00000075426,False,FOSL2,NCBITaxon:9606,gene,83042.0,True,1784.0,0.5133527855394278,1.0424766972868198,1.2772200919872068
ENSG00000013016,False,EHD3,NCBITaxon:9606,gene,3259.0,True,2435.0,0.02014663336712742,0.02856859802214753,1.1615871580448969
ENSG00000049323,False,LTBP1,NCBITaxon:9606,gene,1911.0,True,769.0,0.011813506095299325,0.027821098705216155,1.90940353714289
ENSG00000152689,False,RASGRP3,NCBITaxon:9606,gene,7352.0,True,1326.0,0.04544892559531169,0.07911487484174122,1.439993717173445
ENSG00000152133,False,GPATCH11,NCBITaxon:9606,gene,34953.0,True,2742.0,0.21607403377760193,0.3201137732199219,1.1254419091605028
ENSG00000055332,False,EIF2AK2,NCBITaxon:9606,gene,109391.0,True,1807.0,0.6762382235849757,1.505267734177612,1.2721970930058952
ENSG00000115828,False,QPCT,NCBITaxon:9606,gene,27493.0,True,1385.0,0.16995746890531885,0.30591890177230907,1.4139198917530051
ENSG00000163171,False,CDC42EP3,NCBITaxon:9606,gene,109826.0,True,1495.0,0.6789273262283326,1.6278143176731044,1.3681878004119716
ENSG00000138061,False,CYP1B1,NCBITaxon:9606,gene,66030.0,True,353.0,0.40818723572611953,1.8984031998973054,3.112108050423935
ENSG00000163214,False,DHX57,NCBITaxon:9606,gene,31820.0,True,2811.0,0.19670631290027446,0.28569453536038414,1.1182452420679314
ENSG00000183023,False,SLC8A1,NCBITaxon:9606,gene,65733.0,True,1018.0,0.4063512277144482,0.985777432098845,1.625143367611067
ENSG00000273106,False,PPM1B-DT,NCBITaxon:9606,gene,751.0,True,464.0,0.004642565713014021,0.014289506457901491,2.515512112449072
ENSG00000119729,False,RHOQ,NCBITaxon:9606,gene,109699.0,True,1557.0,0.6781422318933755,1.5966535938593243,1.3441616080793797
ENSG00000068724,False,TTC7A,NCBITaxon:9606,gene,42676.0,True,2943.0,0.2638164239262135,0.39674938207461224,1.1079842718313808
ENSG00000143933,False,CALM2,NCBITaxon:9606,gene,696982.0,True,2299.0,4.308634801315496,25.645624147096918,1.1816099361210401
ENSG00000143942,False,CHAC2,NCBITaxon:9606,gene,2782.0,True,2894.0,0.017197893227170444,0.023405571490650857,1.1109937413812419
ENSG00000068912,False,ERLEC1,NCBITaxon:9606,gene,61276.0,True,1806.0,0.3787987438490641,0.706878137595395,1.2722259613865667
ENSG00000115306,False,SPTBN1,NCBITaxon:9606,gene,66724.0,True,2756.0,0.4124774362651764,0.6942617010235381,1.1233512884767636
ENSG00000214595,False,EML6,NCBITaxon:9606,gene,1558.0,True,1156.0,0.009631314754828021,0.0182921583527261,1.5381421390898662
ENSG00000115355,False,CCDC88A,NCBITaxon:9606,gene,191296.0,True,599.0,1.1825622511807323,5.887728167740065,2.171696299857823
ENSG00000119866,False,BCL11A,NCBITaxon:9606,gene,59210.0,True,420.0,0.36602705175440764,1.4200004838289262,2.6666852405584325
ENSG00000162924,False,REL,NCBITaxon:9606,gene,314429.0,True,1002.0,1.9437513909151602,9.848328690162099,1.6360659641817694
ENSG00000170264,False,FAM161A,NCBITaxon:9606,gene,4142.0,True,2193.0,0.025605202640884252,0.03717749578495283,1.1970697756457165
ENSG00000197329,False,PELI1,NCBITaxon:9606,gene,77879.0,True,425.0,0.48143591899310106,1.9884476182115627,2.647735751155104
ENSG00000225889,False,AC074289.1,NCBITaxon:9606,gene,17263.0,True,2794.0,0.10671719294775105,0.1460824854765703,1.119961016923346
ENSG00000230923,False,LINC00309,NCBITaxon:9606,gene,3508.0,True,1770.0,0.021685912811255904,0.033839170996198965,1.2806080947370382
ENSG00000119862,False,LGALSL,NCBITaxon:9606,gene,2790.0,True,385.0,0.017247347988427586,0.061162811638707404,2.8951183050623004
ENSG00000143995,False,MEIS1,NCBITaxon:9606,gene,1576.0,True,1167.0,0.009742587967656586,0.018364185143469332,1.5265570460890494
ENSG00000115956,False,PLEK,NCBITaxon:9606,gene,598808.0,True,236.0,3.7017383348581885,70.2741756222364,4.13499554169224
ENSG00000059728,False,MXD1,NCBITaxon:9606,gene,127190.0,True,552.0,0.7862688855369551,3.3256706443891573,2.2679846727693955
ENSG00000152672,False,CLEC4F,NCBITaxon:9606,gene,2161.0,True,1244.0,0.01335896738458495,0.024369795759734886,1.4811265704195444
ENSG00000124357,False,NAGK,NCBITaxon:9606,gene,110876.0,True,1359.0,0.6854182636433322,1.7165950470764209,1.423782276320454
ENSG00000135636,False,DYSF,NCBITaxon:9606,gene,15116.0,True,1840.0,0.09344477139536608,0.14414599652322685,1.2643662847615544
ENSG00000065911,False,MTHFD2,NCBITaxon:9606,gene,36757.0,True,2062.0,0.22722608244108702,0.3675553178891351,1.2206622887158298
ENSG00000159399,False,HK2,NCBITaxon:9606,gene,18882.0,True,2644.0,0.11672560025716476,0.162509271069045,1.136368031209062
ENSG00000186854,False,TRABD2A,NCBITaxon:9606,gene,49785.0,True,1666.0,0.30776316114833957,0.5643998381720254,1.3101175343722913
ENSG00000034510,False,TMSB10,NCBITaxon:9606,gene,6350645.0,True,2264.0,39.25870403798125,905.9020449342113,1.1864844668008425
ENSG00000042493,False,CAPG,NCBITaxon:9606,gene,113696.0,True,1077.0,0.7028510669864741,1.9795666814287034,1.5850707777987232
ENSG00000168906,False,MAT2A,NCBITaxon:9606,gene,69182.0,True,1643.0,0.4276724116614327,0.8531046482599015,1.319326583035401
ENSG00000168899,False,VAMP5,NCBITaxon:9606,gene,106488.0,True,1858.0,0.6582923270937909,1.438077722793742,1.2615804749362005
ENSG00000115523,False,GNLY,NCBITaxon:9606,gene,1477579.0,True,111.0,9.134164585445463,530.0977060637903,7.279821313062535
ENSG00000115525,False,ST3GAL5,NCBITaxon:9606,gene,48224.0,True,2826.0,0.2981133008580401,0.46309591302947284,1.1172230573416295
ENSG00000153563,False,CD8A,NCBITaxon:9606,gene,66520.0,True,620.0,0.41121633985311934,1.3116960557914257,2.130527946917146
ENSG00000172116,False,CD8B,NCBITaxon:9606,gene,69803.0,True,479.0,0.4315113375040182,1.6159950922535553,2.4713317888526034
ENSG00000222041,False,CYTOR,NCBITaxon:9606,gene,67934.0,True,2152.0,0.4199574689053189,0.7605114229294173,1.203216702155162
ENSG00000273445,False,RP11-1399P15.1,NCBITaxon:9606,gene,6074.0,True,1464.0,0.03754852748448357,0.06273332124193878,1.3815889907588066
ENSG00000211592,False,IGKC,NCBITaxon:9606,gene,1883803.0,True,0.0,11.64537845256052,61798.58258157477,189.58071608892018
ENSG00000211598,False,IGKV4-1,NCBITaxon:9606,gene,1994.0,True,42.0,0.012326599243342153,0.8005874072631455,15.095159991070057
ENSG00000243466,False,IGKV1-5,NCBITaxon:9606,gene,1139.0,True,51.0,0.007041121633985312,0.5309309308213804,12.86242134642937
ENSG00000241351,False,IGKV3-11,NCBITaxon:9606,gene,848.0,True,57.0,0.005242204693256844,0.14373839883298456,11.691089546321503
ENSG00000239951,False,IGKV3-20,NCBITaxon:9606,gene,1253.0,True,49.0,0.007745851981899557,0.24100254352025283,13.291137310519439
ENSG00000172005,False,MAL,NCBITaxon:9606,gene,63740.0,True,1178.0,0.3940308103162632,0.8879439436113912,1.521320540083177
ENSG00000158050,False,DUSP2,NCBITaxon:9606,gene,297651.0,True,496.0,1.8400323928686235,13.305190421982699,2.414556948714474
ENSG00000121152,False,NCAPH,NCBITaxon:9606,gene,1523.0,True,1262.0,0.009414950174328033,0.017078448290922563,1.4690610536059308
ENSG00000168754,False,FAM178B,NCBITaxon:9606,gene,378.0,True,1748.0,0.0023367374693998664,0.0035676682135999515,1.287280427465067
ENSG00000144218,False,AFF3,NCBITaxon:9606,gene,31206.0,True,702.0,0.19291065997378898,0.5014003816995107,2.006886365772042
ENSG00000204634,False,TBC1D8,NCBITaxon:9606,gene,11146.0,True,2669.0,0.06890284612151035,0.0952381501154761,1.1338704266047102
ENSG00000163162,False,RNF149,NCBITaxon:9606,gene,132234.0,True,2773.0,0.8174501125095819,1.7405667663335673,1.1217312007884315
ENSG00000115590,False,IL1R2,NCBITaxon:9606,gene,3228.0,True,490.0,0.019954996167256003,0.059368244112510474,2.4365943881848358
ENSG00000115594,False,IL1R1,NCBITaxon:9606,gene,2559.0,True,1940.0,0.015819341757127667,0.02418673185118631,1.2452877044405415
ENSG00000115604,False,IL18R1,NCBITaxon:9606,gene,13490.0,True,1815.0,0.08339309116985237,0.1293684414861098,1.2704054856067015
ENSG00000115607,False,IL18RAP,NCBITaxon:9606,gene,10357.0,True,2026.0,0.06402537029252492,0.09564541483455104,1.2269280990719214
ENSG00000115641,False,FHL2,NCBITaxon:9606,gene,909.0,True,1589.0,0.005619297247842536,0.009222702712002769,1.3345057720799565
ENSG00000169756,False,LIMS1,NCBITaxon:9606,gene,156575.0,True,611.0,0.9679224054795875,4.272933546994168,2.1436275253309107
ENSG00000169679,False,BUB1,NCBITaxon:9606,gene,1380.0,True,500.0,0.008530946316856655,0.025272944332651412,2.3985804150585235
ENSG00000172965,False,MIR4435-2HG,NCBITaxon:9606,gene,40652.0,True,1602.0,0.2513043693281571,0.44983076957086626,1.3305552450461302
ENSG00000153094,False,BCL2L11,NCBITaxon:9606,gene,28680.0,True,2825.0,0.177295319106847,0.2535262714466245,1.1172588623779098
ENSG00000153208,False,MERTK,NCBITaxon:9606,gene,4879.0,True,1554.0,0.030161222521698276,0.04916973223367631,1.3465919455967659
ENSG00000144136,False,SLC20A1,NCBITaxon:9606,gene,54342.0,True,2369.0,0.33593382952943796,0.5610595985220544,1.1706594247681683
ENSG00000169607,False,CKAP2L,NCBITaxon:9606,gene,973.0,True,681.0,0.006014935337899656,0.015029070108221281,2.028981263616878
ENSG00000125538,False,IL1B,NCBITaxon:9606,gene,1592756.0,True,27.0,9.846170965109666,1715.7422903777015,20.87853178248896
ENSG00000136689,False,IL1RN,NCBITaxon:9606,gene,74949.0,True,92.0,0.4633231126826735,5.995879131985733,8.38386361453327
ENSG00000019169,False,MARCO,NCBITaxon:9606,gene,27665.0,True,583.0,0.17102074627234737,0.48144329082905507,2.2095512823454064
ENSG00000115718,False,PROC,NCBITaxon:9606,gene,739.0,True,1540.0,0.00456838357112831,0.007551936873951032,1.3518881477053066
ENSG00000176771,False,NCKAP5,NCBITaxon:9606,gene,490.0,True,828.0,0.003029104126999827,0.006580712146645187,1.8091986383309728
ENSG00000226806,False,LCT-AS1,NCBITaxon:9606,gene,754.0,True,857.0,0.004661111248485448,0.010104198871921566,1.7713864850182781
ENSG00000076003,False,MCM6,NCBITaxon:9606,gene,9512.0,True,1717.0,0.0588017111347395,0.09255934993592893,1.2948980491808073
ENSG00000121966,False,CXCR4,NCBITaxon:9606,gene,470355.0,True,2239.0,2.9076617788877623,13.712664478221008,1.1905310835886647
ENSG00000150540,False,HNMT,NCBITaxon:9606,gene,62975.0,True,1061.0,0.3893016987710492,0.9156403226939074,1.5926736778677089
ENSG00000115919,False,KYNU,NCBITaxon:9606,gene,57207.0,True,1033.0,0.35364481590465124,0.8244162201277083,1.6152617942218952
ENSG00000169554,False,ZEB2,NCBITaxon:9606,gene,490313.0,True,718.0,3.0310390445340123,24.382134066245587,1.9797649215247748
ENSG00000238057,False,ZEB2-AS1,NCBITaxon:9606,gene,19910.0,True,1228.0,0.12308053707870725,0.2255365349725391,1.4907475832533232
ENSG00000121989,False,ACVR2A,NCBITaxon:9606,gene,13381.0,True,1962.0,0.08271927004772385,0.12538178351967202,1.2411271310934906
ENSG00000168280,False,KIF5C,NCBITaxon:9606,gene,6529.0,True,2970.0,0.04036126703098341,0.053952271456107835,1.1056244048150548
ENSG00000123610,False,TNFAIP6,NCBITaxon:9606,gene,16101.0,True,305.0,0.09953388887515145,0.41818218538991614,3.4390999146722994
ENSG00000182389,False,CACNB4,NCBITaxon:9606,gene,3714.0,True,2245.0,0.02295937291362726,0.03321358338432544,1.1892084914746872
ENSG00000157827,False,FMNL2,NCBITaxon:9606,gene,5399.0,True,1395.0,0.03337578200341238,0.0568782982076452,1.408678995771732
ENSG00000177519,False,RPRM,NCBITaxon:9606,gene,85.0,True,2725.0,0.0005254568383571128,0.0006488216475259469,1.1270179696219038
ENSG00000153234,False,NR4A2,NCBITaxon:9606,gene,73472.0,True,660.0,0.45419252738557403,1.435034999523761,2.057738419252113
ENSG00000123636,False,BAZ2B,NCBITaxon:9606,gene,100213.0,True,2046.0,0.6195012487327217,1.2841559649654934,1.2242933241565448
ENSG00000241399,False,CD302,NCBITaxon:9606,gene,122284.0,True,952.0,0.755940753196014,2.3163303161799007,1.671982126142405
